attribute,wrong_val,correct_val
727.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Failure Patients Given Smoking Cessation Advice/Counseling
748.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
6910.emergencyservice,*****No,No
430.providernumber,10018,10164
4521.phonenumber,*60222***2*6444,6022226444
2251.emergencyservice,****N*o,No
4508.phonenumber,6***022226*4*44,6022226444
1706.emergencyservice,***N**o,No
452.stateavg,AL_SCIP-INF-1,AK_AMI-2
2511.phonenumber,2053258100,2518472223
2321.condition,**Surg*ical Infec*tio*n Prevention,Surgical Infection Prevention
4546.hospitalname,VA S. A*RI*ZONA HEALTH*C*ARE* SYSTEM,VA S. ARIZONA HEALTHCARE SYSTEM
2718.condition,*Heart* A*ttac**k,Heart Attack
1329.providernumber,10018,10078
1963.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Given Smoking Cessation Advice/Counseling
4522.hospitalname,PHOENI*X *V*A MEDI*CAL CENTE*R,PHOENIX VA MEDICAL CENTER
5882.emergencyservice,N*****o,No
4535.phonenumber,*5**20*6*291821,5206291821
2063.stateavg,AL_SCIP-CARD-2,AL_PN-4
1959.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
2669.condition,Hear**t*** Failure,Heart Failure
785.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Failure Patients Given Discharge Instructions
1954.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given Beta Blocker at Discharge
2053.emergencyservice,****N*o,No
8262.emergencyservice,**N***o,No
2266.phonenumber,*2059*3*345**15,2059334515
2694.condition,Heart** *Atta**ck,Heart Attack
776.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma
2268.phonenumber,2*0*5*9**334515,2059334515
73.stateavg,AK_PN-7,AL_AMI-4
5862.emergencyservice,***N**o,No
6902.emergencyservice,N*****o,No
428.providernumber,10018,10164
2466.hospitaltype,Ac*ute Ca**r*e *- VA Medical Center,Acute Care - VA Medical Center
4574.hospitalname,VA NOR*T*HE*RN* ARIZONA* HEALTHCARE SYSTEM,VA NORTHERN ARIZONA HEALTHCARE SYSTEM
2665.state,***A**K,AK
2463.phonenumber,3*342*6*0**4100,3342604100
415.providernumber,10018,10164
1630.providernumber,10018,10101
2788.state,*A****K,AK
2862.condition,Surgical I*nfectio*n Pre**ve*ntion,Surgical Infection Prevention
2886.state,**A***K,AK
6615.measurecode,*SCI*P-IN*F**-4,SCIP-INF-4
6904.emergencyservice,****N*o,No
2506.phonenumber,2053258100,2518472223
1643.providernumber,10018,10101
6971.measurecode,S*C*IP-I*N*F*-4,SCIP-INF-4
4537.hospitalname,VA S. ARI*ZONA* HEALTHC*ARE* *SYSTEM,VA S. ARIZONA HEALTHCARE SYSTEM
1351.providernumber,10018,10079
8268.emergencyservice,****N*o,No
2529.phonenumber,2053258100,2518472223
2881.state,A*****K,AK
1705.emergencyservice,*****No,No
4822.measurecode,SCIP-****INF*-4,SCIP-INF-4
6743.measurecode,**S*C*IP-IN*F-4,SCIP-INF-4
4548.emergencyservice,*N****o,No
2100.stateavg,AL_SCIP-CARD-2,AL_AMI-1
5896.hospitaltype,*A*cu*te Care - V*A Medical *Center,Acute Care - VA Medical Center
2685.state,*****AK,AK
1696.emergencyservice,*****No,No
1280.providernumber,10018,10069
2708.phonenumber,2053258100,9075436300
1286.providernumber,10018,10073
2468.hospitaltype,Acute Care* -* VA* *M*edical Center,Acute Care - VA Medical Center
1566.condition,Surg**ical Infe*ction Prev*e*ntion,Surgical Infection Prevention
2263.hospitalname,CALLAHAN EYE FOUNDATION HOSPITAL,BIRMINGHAM VA MEDICAL CENTER
2698.condition,*Heart Fai*l*ur**e,Heart Failure
2456.phonenumber,3*34*2**6*04100,3342604100
47.stateavg,AK_PN-7,AL_AMI-3
2713.phonenumber,2053258100,9075436300
2041.stateavg,AL_SCIP-CARD-2,AL_PN-7
4538.hospitalname,*VA S.* ARI*ZONA HEALTHCARE* SY*STEM,VA S. ARIZONA HEALTHCARE SYSTEM
2770.state,***A**K,AK
2054.emergencyservice,**N***o,No
1700.emergencyservice,N*****o,No
718.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given Aspirin at Discharge
8266.emergencyservice,*****No,No
5879.emergencyservice,*N****o,No
780.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
5898.hospitaltype,*Acute Ca*re** - VA Medica*l Center,Acute Care - VA Medical Center
2443.phonenumber,2053258100,2513682500
2438.phonenumber,2053258100,2513682500
2476.phonenumber,3342604**1*0**0,3342604100
2640.state,*A****K,AK
2700.state,*A****K,AK
1293.providernumber,10018,10073
2501.hospitalname,T*USCALOO*SA VA MEDI*CAL C*ENT*ER,TUSCALOOSA VA MEDICAL CENTER
2477.phonenumber,33**4*260*41*00,3342604100
4511.hospitalname,PHOE*NI**X VA MEDICAL CE**NTER,PHOENIX VA MEDICAL CENTER
5906.measurecode,S*CI*P-I**N*F-4,SCIP-INF-4
8279.emergencyservice,*****No,No
6843.measurecode,SC*I**P-**INF-4,SCIP-INF-4
1405.condition,Su*rg*ica*l Inf*ect*ion Prevention,Surgical Infection Prevention
1650.providernumber,10018,10102
2462.hospitaltype,Acute *Ca*re - *VA* Medical Cente*r,Acute Care - VA Medical Center
2476.condition,*Surgical* Infection Preve*nti*o*n,Surgical Infection Prevention
2467.phonenumber,3*342*60*4**100,3342604100
2585.phonenumber,2053258100,9072613675
4519.phonenumber,60****2222644*4,6022226444
109.providernumber,10018,10007
2768.condition,*Heart At*t**ac*k,Heart Attack
2719.condition,He*ar*t A*tta**ck,Heart Attack
2769.state,***A**K,AK
4672.measurecode,**SCIP*-INF*-*4,SCIP-INF-4
2551.condition,Surgi***c*al In*fection Prevention,Surgical Infection Prevention
1885.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Failure Patients Given Smoking Cessation Advice/Counseling
2590.phonenumber,2053258100,9072613675
9419.hospitaltype,Ac***ute Care Hospita**ls,Acute Care Hospitals
5100.measurecode,SCI*P-IN*F**-*4,SCIP-INF-4
1670.providernumber,10018,10103
6907.emergencyservice,*N****o,No
681.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
2086.stateavg,AL_SCIP-CARD-2,AL_PN-2
2665.condition,Hear**t* **Attack,Heart Attack
2607.phonenumber,2053258100,9072613675
2477.hospitaltype,Acu**te Care - *VA* Medical Cen*ter,Acute Care - VA Medical Center
3249.condition,Surg*ical Inf*ection* Pr*eventi*on,Surgical Infection Prevention
2760.state,****A*K,AK
2712.state,****A*K,AK
2738.state,*****AK,AK
2675.state,A*****K,AK
2481.phonenumber,2*0**5*5542*000,2055542000
4538.phonenumber,**52*0629**1821,5206291821
1273.providernumber,10018,10069
8274.emergencyservice,N*****o,No
1699.emergencyservice,**N***o,No
2059.stateavg,AL_SCIP-CARD-2,AL_HF-3
1880.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival
2274.phonenumber,20*593345***1*5,2059334515
2737.condition,Surgical Infec*tion Pr*e*venti**on,Surgical Infection Prevention
2641.condition,He**ar*t *Fa*ilure,Heart Failure
97.phonenumber,2053258100,3344933541
5876.emergencyservice,****N*o,No
33.stateavg,AK_PN-7,AL_PN-4
4522.phonenumber,60*****22226444,6022226444
