tuple_id(String),src(String),flight(String),sched_dep_time(String),act_dep_time(String),sched_arr_time(String),act_arr_time(String)
1130,foxbusiness,ua-37-ewr-mco,unknown,2:01 p.m.,unknown,4:17 p.m.
1131,foxbusiness,aa-1522-sfo-ord,11:55 p.m.,unknown,5:50 a.m. dec 02,unknown
1132,foxbusiness,ua-233-lax-jfk,4:25 p.m.,unknown,12:29 a.m. dec 02,unknown
1133,foxbusiness,aa-3823-lax-den,9:00 p.m.,unknown,12:15 a.m. dec 02,unknown
1134,foxbusiness,aa-2312-dfw-dtw,8:25 p.m.,unknown,11:50 p.m.,unknown
1135,foxbusiness,aa-1165-jfk-mia,6:59 a.m.,7:23 a.m.,10:34 a.m.,10:04 a.m.
1136,foxbusiness,aa-431-mia-sfo,8:35 a.m.,8:52 a.m.,11:50 a.m.,11:44 a.m.
1137,foxbusiness,ua-3373-iad-phl,unknown,8:37 a.m.,unknown,9:13 a.m.
1138,foxbusiness,aa-649-ord-sna,1:30 p.m.,unknown,3:50 p.m.,unknown
1139,foxbusiness,co-1250-mia-iah,unknown,3:17 p.m.,unknown,4:59 p.m.
1140,foxbusiness,ua-6273-yyc-sfo,unknown,7:41 a.m.,unknown,8:45 a.m.
1141,foxbusiness,ua-828-sfo-ord,11:08 p.m.,unknown,5:11 a.m.dec 02,unknown
1142,foxbusiness,co-4888-iah-dal,5:30 p.m.,unknown,6:40 p.m.,unknown
1143,foxbusiness,ua-858-pvg-sfo,unknown,1:45 p.m.,unknown,8:02 a.m.
1144,foxbusiness,ua-2704-dtw-phx,unknown,11:47 a.m.,unknown,2:02 p.m.
1145,foxbusiness,aa-3063-slc-lax,unknown,8:40 p.m.,unknown,9:11 p.m.
1146,foxbusiness,ua-2708-ewr-clt,unknown,3:04 p.m.,unknown,4:24 p.m.
1147,foxbusiness,ua-62-iah-ewr,unknown,2:59 p.m.,unknown,7:10 p.m.
1148,foxbusiness,ua-1500-iah-gua,unknown,9:43 a.m.,unknown,12:12 p.m.
1149,foxbusiness,aa-3804-phl-ord,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:36 p.m.
1150,foxbusiness,aa-1917-jfk-mco,2:55 p.m.,3:28 p.m.,5:55 p.m.,5:34 p.m.
1151,foxbusiness,aa-2268-phx-ord,7:15 a.m.,7:23 a.m.,11:35 a.m.,11:07 a.m.
1152,foxbusiness,aa-4277-cvg-jfk,12:10 p.m.,12:11 p.m.,2:15 p.m.,1:43 p.m.
1153,foxbusiness,aa-2957-dfw-cvg,7:55 a.m.,8:05 a.m.,11:05 a.m.,11:00 a.m.
1154,foxbusiness,ua-37-edi-ewr,unknown,9:05 a.m.,unknown,12:09 p.m.
1155,foxbusiness,aa-789-ord-den,1:05 p.m.,1:20 p.m.,2:35 p.m.,3:01 p.m.
1156,foxbusiness,aa-415-bos-ord,unknown,8:56 a.m.,unknown,10:10 a.m.
1157,foxbusiness,aa-85-jfk-sfo,3:05 p.m.,3:38 p.m.,6:30 p.m.,6:43 p.m.
1158,foxbusiness,aa-3979-cvg-ord,7:30 a.m.,8:04 a.m.,8:00 a.m.,7:57 a.m.
1159,foxbusiness,aa-1544-san-ord,unknown,11:41 a.m.,unknown,4:56 p.m.
1160,foxbusiness,aa-3786-iah-ord,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:09 p.m.
1161,foxbusiness,aa-271-mia-lax,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
1162,foxbusiness,aa-2525-dfw-mia,7:25 a.m.,7:40 a.m.,11:10 a.m.,11:06 a.m.
1163,foxbusiness,co-50-cle-ewr,unknown,4:02 p.m.,unknown,5:26 p.m.
1164,foxbusiness,ua-3099-phx-phl,11:55 a.m.,11:55 a.m.,6:17 p.m.,6:17 p.m.
1165,foxbusiness,aa-4198-ord-cle,10:40 a.m.,10:55 a.m.,12:55 p.m.,12:48 p.m.
1166,foxbusiness,aa-404-mia-mco,6:45 a.m.,6:58 a.m.,7:45 a.m.,7:32 a.m.
1167,foxbusiness,co-45-ewr-mia,4:00 p.m.,4:15 p.m.,7:05 p.m.,6:36 p.m.
1168,foxbusiness,aa-3809-phx-lax,6:00 a.m.,6:11 a.m.,6:40 a.m.,6:19 a.m.
1169,foxbusiness,aa-59-jfk-sfo,7:10 a.m.,7:40 a.m.,10:45 a.m.,11:12 a.m.
1170,foxbusiness,aa-222-lax-bos,7:10 a.m.,7:32 a.m.,3:30 p.m.,3:14 p.m.
1171,usatoday,aa-3859-iah-ord,7:10 a.m.,unknown,9:40 a.m.,unknown
1172,usatoday,aa-518-mia-jfk,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:09 a.m.
1173,usatoday,co-1586-iah-mco,unknown,7:42 p.m.,unknown,10:23 p.m.
1174,usatoday,ua-3925-iad-orf,8:41 a.m.,unknown,9:54 a.m.,unknown
1175,usatoday,aa-1733-ord-phx,7:45 p.m.,unknown,10:30 p.m.,unknown
1176,usatoday,ua-414-lax-sfo,unknown,6:10 a.m.,unknown,7:10 a.m.
1177,usatoday,ua-3515-iad-msp,unknown,8:26 a.m.,unknown,9:54 a.m.
1178,usatoday,aa-3468-cvg-mia,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
1179,usatoday,aa-484-dfw-mia,4:15 p.m.,unknown,7:55 p.m.,unknown
1180,usatoday,co-63-ewr-iah,unknown,5:38 p.m.,unknown,7:55 p.m.
1181,usatoday,aa-466-iah-mia,6:00 a.m.,6:09 a.m.,9:20 a.m.,9:00 a.m.
1182,usatoday,ua-3050-phx-clt,11:05 a.m.,unknown,4:57 p.m.,unknown
1183,usatoday,aa-1886-bos-mia,10:45 a.m.,unknown,2:20 p.m.,unknown
1184,usatoday,aa-1664-mia-atl,10:15 a.m.,10:19 a.m.,12:10 p.m.,11:50 a.m.
1185,usatoday,aa-404-mia-mco,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
1186,usatoday,aa-3756-ord-slc,12:15 p.m.,12:42 p.m.,2:45 p.m.,2:52 p.m.
1187,usatoday,ua-382-iad-lax,unknown,12:56 p.m.,unknown,3:20 p.m.
1188,usatoday,ua-2945-phl-clt,12:00 p.m.,12:08 p.m.,1:45 p.m.,1:14 p.m.
1189,usatoday,aa-2050-ord-mia,10:40 a.m.,11:06 a.m.,2:45 p.m.,2:36 p.m.
1190,usatoday,ua-248-phx-ord,12:57 p.m.,unknown,4:52 p.m.,unknown
1191,usatoday,aa-4330-cvg-ord,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
1192,usatoday,aa-4307-ord-dtw,6:45 p.m.,unknown,9:10 p.m.,unknown
1193,usatoday,co-1694-lax-iah,7:15 p.m.,not available,12:21 a.m. dec 02,not available
1194,usatoday,ua-843-lax-ord,unknown,2:38 p.m.,unknown,7:53 p.m.
1195,usatoday,co-1193-ewr-mco,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
1196,usatoday,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:49 p.m.
1197,usatoday,co-16-lax-ewr,10:25 a.m.,unknown,6:44 p.m.,unknown
1198,usatoday,aa-400-dfw-jfk,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
1199,usatoday,ua-664-ord-phl,1:33 p.m.,unknown,4:31 p.m.,unknown
1200,usatoday,aa-1522-sfo-ord,11:55 p.m.,12:10 a.m. (estimated runway),5:50 a.m.,5:42 a.m. (estimated runway)
1201,usatoday,ua-257-jfk-sfo,2:30 p.m.,2:43 p.m.,6:15 p.m.,5:28 p.m.
1202,usatoday,ua-3373-iad-phl,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
1203,usatoday,co-1250-mia-iah,unknown,3:17 p.m.,unknown,4:55 p.m.
1204,usatoday,ua-6273-yyc-sfo,unknown,7:41 a.m.,unknown,8:41 a.m.
1205,usatoday,ua-828-sfo-ord,11:08 p.m.,unknown,5:11 a.m.,unknown
1206,usatoday,co-4888-iah-dal,5:30 p.m.,unknown,6:09 p.m.,unknown
1207,usatoday,ua-2704-dtw-phx,unknown,11:47 a.m.,unknown,2:02 p.m.
1208,usatoday,ua-2708-ewr-clt,unknown,3:04 p.m.,unknown,4:24 p.m.
1209,usatoday,ua-1500-iah-gua,unknown,9:43 a.m.,unknown,12:10 p.m.
1210,usatoday,aa-3804-phl-ord,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
1211,usatoday,aa-2268-phx-ord,7:15 a.m.,7:23 a.m.,11:35 a.m.,11:07 a.m.
1212,usatoday,ua-233-lax-jfk,4:25 p.m.,not available,12:29 a.m. dec 02,not available
1213,usatoday,aa-4277-cvg-jfk,12:10 p.m.,unknown,2:15 p.m.,unknown
1214,usatoday,aa-2957-dfw-cvg,7:55 a.m.,unknown,11:05 a.m.,unknown
1215,usatoday,ua-37-edi-ewr,9:05 a.m.,unknown,11:53 a.m.,unknown
1216,usatoday,aa-789-ord-den,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1217,usatoday,ua-854-sfo-iah,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
1218,usatoday,aa-85-jfk-sfo,3:05 p.m.,3:38 p.m.,6:30 p.m.,6:36 p.m.
1219,usatoday,aa-1640-mia-mco,6:30 p.m.,6:56 p.m.,7:25 p.m.,7:35 p.m.
1220,usatoday,aa-1544-san-ord,11:25 a.m.,unknown,5:25 p.m.,unknown
1221,usatoday,aa-3786-iah-ord,4:00 p.m.,unknown,6:40 p.m.,unknown
1222,usatoday,aa-3809-phx-lax,6:00 a.m.,unknown,6:40 a.m.,unknown
1223,usatoday,aa-59-jfk-sfo,7:10 a.m.,7:40 a.m.,10:45 a.m.,10:49 a.m.
1224,myrateplan,aa-3859-iah-ord,unknown,7:16 a.m.,unknown,9:22 a.m.
1225,myrateplan,co-1586-iah-mco,7:00 p.m.,unknown,10:15 p.m.,unknown
1226,myrateplan,aa-518-mia-jfk,unknown,6:54 a.m.,unknown,9:14 a.m.
1227,myrateplan,ua-397-jfk-sfo,unknown,8:48 a.m.,unknown,11:30 a.m.
1228,myrateplan,ua-3925-iad-orf,unknown,9:00 a.m.,unknown,9:29 a.m.
1229,myrateplan,aa-1733-ord-phx,unknown,7:59 p.m.,unknown,10:31 p.m.
1230,myrateplan,ua-2830-mco-clt,unknown,3:50 p.m.,unknown,5:14 p.m.
1231,myrateplan,co-58-den-iah,11:25 a.m.,unknown,2:50 p.m.,unknown
1232,myrateplan,aa-1544-san-ord,unknown,11:41 a.m.,unknown,4:54 p.m.
1233,myrateplan,ua-5487-sfo-mry,unknown,10:53 a.m.,unknown,11:11 a.m.
1234,myrateplan,aa-204-lax-mco,unknown,11:29 p.m.,unknown,12/2/11 6:35 a.m.
1235,myrateplan,ua-414-lax-sfo,unknown,6:10 a.m.,unknown,7:04 a.m.
1236,myrateplan,co-1614-lax-iah,12:30 a.m.,unknown,5:35 a.m.,unknown
1237,myrateplan,ua-2726-fll-phl,unknown,4:10 p.m.,unknown,6:25 p.m.
1238,myrateplan,co-52-iah-lax,7:35 a.m.,unknown,9:21 a.m.,unknown
1239,myrateplan,co-1090-bos-iah,9:45 a.m.,unknown,1:16 p.m.,unknown
1240,myrateplan,aa-616-dfw-dtw,unknown,10:11 a.m.,unknown,1:11 p.m.
1241,myrateplan,ua-3515-iad-msp,unknown,8:26 a.m.,unknown,9:56 a.m.
1242,myrateplan,aa-3468-cvg-mia,unknown,7:25 a.m.,unknown,9:29 a.m.
1243,myrateplan,aa-484-dfw-mia,unknown,4:29 p.m.,unknown,7:37 p.m.
1244,myrateplan,aa-1886-bos-mia,unknown,10:54 a.m.,unknown,1:36 p.m.
1245,myrateplan,co-62-iah-ewr,2:30 p.m.,unknown,7:03 p.m.,unknown
1246,myrateplan,co-1561-phx-iah,8:05 a.m.,unknown,11:35 a.m.,unknown
1247,myrateplan,ua-2314-atl-phl,unknown,3:04 p.m.,unknown,4:43 p.m.
1248,myrateplan,aa-446-dfw-phl,unknown,12:13 p.m.,unknown,4:08 p.m.
1249,myrateplan,co-1023-iah-den,11:40 a.m.,unknown,1:17 p.m.,unknown
1250,myrateplan,aa-466-iah-mia,unknown,6:09 a.m.,unknown,8:50 a.m.
1251,myrateplan,ua-3050-phx-clt,unknown,11:45 a.m.,unknown,5:00 p.m.
1252,myrateplan,co-89-iah-ewr,6:00 a.m.,unknown,10:20 a.m.,unknown
1253,myrateplan,co-1088-cle-iah,8:40 a.m.,unknown,10:54 a.m.,unknown
1254,myrateplan,aa-1664-mia-atl,unknown,10:19 a.m.,unknown,11:50 a.m.
1255,myrateplan,aa-1279-dfw-phx,unknown,2:03 p.m.,unknown,3:13 p.m.
1256,myrateplan,ua-854-sfo-iah,unknown,8:07 a.m.,unknown,1:23 p.m.
1257,myrateplan,ua-382-iad-lax,unknown,12:56 p.m.,unknown,3:09 p.m.
1258,myrateplan,aa-4344-ord-dtw,unknown,12:14 p.m.,unknown,1:55 p.m.
1259,myrateplan,ua-257-jfk-sfo,unknown,2:43 p.m.,unknown,5:22 p.m.
1260,myrateplan,ua-2945-phl-clt,unknown,12:07 p.m.,unknown,1:11 p.m.
1261,myrateplan,co-63-ewr-iah,5:25 p.m.,unknown,8:22 p.m.,unknown
1262,myrateplan,co-47-iah-lax,7:10 p.m.,unknown,8:56 p.m.,unknown
1263,myrateplan,aa-2050-ord-mia,unknown,11:06 a.m.,unknown,2:39 p.m.
1264,myrateplan,ua-248-phx-ord,unknown,1:43 p.m.,unknown,5:24 p.m.
1265,myrateplan,aa-4330-cvg-ord,3:35 p.m.,unknown,4:00 p.m.,unknown
1266,myrateplan,aa-1434-dfw-mco,unknown,7:22 a.m.,unknown,10:34 a.m.
1267,myrateplan,aa-1640-mia-mco,unknown,6:47 p.m.,unknown,7:25 p.m.
1268,myrateplan,aa-4307-ord-dtw,unknown,6:56 p.m.,unknown,8:38 p.m.
1269,myrateplan,aa-3-jfk-lax,unknown,12:12 p.m.,unknown,3:04 p.m.
1270,myrateplan,co-1694-lax-iah,7:15 p.m.,unknown,12/2/11 12:21 a.m.,unknown
1271,myrateplan,ua-843-lax-ord,unknown,2:04 p.m.,unknown,7:20 p.m.
1272,myrateplan,co-1193-ewr-mco,9:15 a.m.,unknown,12:18 p.m.,unknown
1273,myrateplan,aa-3842-msp-ord,unknown,6:57 a.m.,unknown,7:49 a.m.
1274,myrateplan,aa-643-mia-ord,unknown,7:31 a.m.,unknown,9:26 a.m.
1275,myrateplan,aa-1007-mia-phx,unknown,5:09 p.m.,unknown,7:43 p.m.
1276,myrateplan,aa-2525-dfw-mia,unknown,7:39 a.m.,unknown,10:43 a.m.
1277,myrateplan,ua-2906-phl-mco,unknown,4:44 p.m.,unknown,6:28 p.m.
1278,myrateplan,ua-938-den-ord,unknown,4:37 p.m.,unknown,7:23 p.m.
1279,myrateplan,aa-1221-mco-ord,unknown,8:23 p.m.,unknown,9:47 p.m.
1280,myrateplan,co-16-lax-ewr,10:25 a.m.,unknown,6:44 p.m.,unknown
1281,myrateplan,ua-2515-dfw-clt,unknown,7:30 a.m.,unknown,10:43 a.m.
1282,myrateplan,aa-400-dfw-jfk,unknown,11:02 a.m.,unknown,2:58 p.m.
1283,myrateplan,ua-664-ord-phl,unknown,1:48 p.m.,unknown,4:20 p.m.
1284,myrateplan,aa-3756-ord-slc,unknown,12:42 p.m.,unknown,2:50 p.m.
1285,myrateplan,ua-37-ewr-mco,1:29 p.m.,unknown,4:17 p.m.,unknown
1286,myrateplan,aa-1522-sfo-ord,unknown,12:11 a.m.,unknown,5:52 a.m.
1287,myrateplan,ua-233-lax-jfk,unknown,4:28 p.m.,unknown,12/2/11 12:01 a.m.
1288,myrateplan,aa-3823-lax-den,unknown,9:06 p.m.,unknown,11:49 p.m.
1289,myrateplan,aa-2312-dfw-dtw,unknown,8:29 p.m.,unknown,11:35 p.m.
1290,myrateplan,aa-1165-jfk-mia,unknown,7:23 a.m.,unknown,9:45 a.m.
1291,myrateplan,aa-431-mia-sfo,unknown,8:52 a.m.,unknown,11:33 a.m.
1292,myrateplan,ua-3373-iad-phl,unknown,8:37 a.m.,unknown,9:13 a.m.
1293,myrateplan,aa-649-ord-sna,unknown,1:41 p.m.,unknown,3:29 p.m.
1294,myrateplan,co-1250-mia-iah,2:53 p.m.,unknown,4:48 p.m.,unknown
1295,myrateplan,ua-6273-yyc-sfo,unknown,7:41 a.m.,unknown,8:33 a.m.
1296,myrateplan,ua-828-sfo-ord,11:08 p.m.,unknown,12/2/11 5:11 a.m.,unknown
1297,myrateplan,co-4888-iah-dal,unknown,5:38 p.m.,unknown,6:19 p.m.
1298,myrateplan,ua-858-pvg-sfo,unknown,1:50 p.m. (+8:00),unknown,7:50 a.m.
1299,myrateplan,ua-2704-dtw-phx,unknown,11:47 a.m.,unknown,1:52 p.m.
1300,myrateplan,aa-3063-slc-lax,unknown,8:40 p.m.,unknown,9:12 p.m.
1301,myrateplan,ua-2708-ewr-clt,unknown,3:04 p.m.,unknown,4:22 p.m.
1302,myrateplan,ua-62-iah-ewr,2:30 p.m.,unknown,7:03 p.m.,unknown
1303,myrateplan,ua-1500-iah-gua,8:55 a.m.,unknown,11:45 a.m.,unknown
1304,myrateplan,aa-3804-phl-ord,unknown,2:44 p.m.,unknown,3:36 p.m.
1305,myrateplan,aa-1917-jfk-mco,unknown,3:28 p.m.,unknown,5:39 p.m.
1306,myrateplan,aa-2268-phx-ord,unknown,7:22 a.m.,unknown,11:04 a.m.
1307,myrateplan,aa-4277-cvg-jfk,unknown,12:11 p.m.,unknown,1:42 p.m.
1308,myrateplan,aa-2957-dfw-cvg,unknown,8:04 a.m.,unknown,10:58 a.m.
1309,myrateplan,ua-37-edi-ewr,9:05 a.m. (-00:00),unknown,11:53 a.m.,unknown
1310,myrateplan,aa-789-ord-den,unknown,1:20 p.m.,unknown,2:49 p.m.
1311,myrateplan,aa-415-bos-ord,unknown,8:55 a.m.,unknown,10:12 a.m.
1312,myrateplan,aa-85-jfk-sfo,unknown,3:38 p.m.,unknown,6:30 p.m.
1313,myrateplan,aa-3979-cvg-ord,unknown,8:04 a.m.,unknown,7:59 a.m.
1314,myrateplan,aa-3786-iah-ord,unknown,4:12 p.m.,unknown,6:11 p.m.
1315,myrateplan,aa-271-mia-lax,unknown,11:52 a.m.,unknown,2:21 p.m.
1316,myrateplan,co-50-cle-ewr,2:55 p.m.,unknown,4:49 p.m.,unknown
1317,myrateplan,ua-3099-phx-phl,unknown,11:55 a.m.,unknown,5:34 p.m.
1318,myrateplan,aa-4198-ord-cle,unknown,10:55 a.m.,unknown,12:37 p.m.
1319,myrateplan,aa-404-mia-mco,unknown,6:58 a.m.,unknown,7:37 a.m.
1320,myrateplan,co-45-ewr-mia,4:00 p.m.,unknown,7:05 p.m.,unknown
1321,myrateplan,aa-3809-phx-lax,unknown,6:11 a.m.,unknown,6:15 a.m.
1322,myrateplan,aa-59-jfk-sfo,unknown,7:40 a.m.,unknown,10:52 a.m.
1323,myrateplan,aa-222-lax-bos,unknown,7:32 a.m.,unknown,3:12 p.m.
1324,orbitz,aa-3859-iah-ord,7:10adec 1,7:02adec 1,9:40adec 1,9:32adec 1
1325,orbitz,co-1586-iah-mco,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:02 p.m.
1326,orbitz,aa-518-mia-jfk,6:40adec 1,6:40adec 1,9:25adec 1,9:28adec 1
1327,orbitz,ua-397-jfk-sfo,8:19adec 1,8:48adec 1,11:55adec 1,11:58adec 1
1328,orbitz,ua-3925-iad-orf,8:41adec 1,unknown,9:54adec 1,unknown
1329,orbitz,aa-1733-ord-phx,7:45 p.m.,7:45 p.m.,10:30 p.m.,unknown
1330,orbitz,aa-3-jfk-lax,12:00 p.m.,11:54adec 1,3:15 p.m.,3:16 p.m.
1331,orbitz,ua-2830-mco-clt,3:27 p.m.,3:28 p.m.,5:05 p.m.,5:17 p.m.
1332,orbitz,co-58-den-iah,11:25adec 1,11:37adec 1,2:50 p.m.,3:31 p.m.
1333,orbitz,ua-5487-sfo-mry,10:39adec 1,unknown,11:19adec 1,unknown
1334,orbitz,aa-204-lax-mco,11:25 p.m.,unknown,6:55adec 2,unknown
1335,orbitz,ua-414-lax-sfo,6:14adec 1,6:09adec 1,7:23adec 1,7:17adec 1
1336,orbitz,co-1614-lax-iah,12:30adec 1,12:41adec 1,5:35adec 1,5:26adec 1
1337,orbitz,ua-2726-fll-phl,4:00 p.m.,3:58 p.m.,6:46 p.m.,6:28 p.m.
1338,orbitz,co-52-iah-lax,7:35adec 1,unknown,9:21adec 2,unknown
1339,orbitz,co-1090-bos-iah,9:45adec 1,10:19adec 1,1:16 p.m.,1:19 p.m.
1340,orbitz,aa-616-dfw-dtw,10:00adec 1,9:59adec 1,12:35 p.m.,1:27 p.m.
1341,orbitz,ua-3515-iad-msp,8:15adec 1,8:12adec 1,10:06adec 1,9:56adec 1
1342,orbitz,aa-3468-cvg-mia,7:00adec 1,7:04adec 1,9:55adec 1,9:45adec 1
1343,orbitz,aa-484-dfw-mia,4:15 p.m.,4:16 p.m.,7:55 p.m.,7:39 p.m.
1344,orbitz,aa-1886-bos-mia,10:45adec 1,10:42adec 1,2:20 p.m.,1:40 p.m.
1345,orbitz,co-62-iah-ewr,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1346,orbitz,co-1561-phx-iah,8:05adec 1,8:00adec 1,11:35adec 1,11:32adec 1
1347,orbitz,ua-2314-atl-phl,2:55 p.m.,2:46 p.m.,5:00 p.m.,4:47 p.m.
1348,orbitz,aa-446-dfw-phl,11:50adec 1,11:54adec 1,3:50 p.m.,4:09 p.m.
1349,orbitz,co-1023-iah-den,11:40adec 1,11:56adec 1,1:17 p.m.,1:14 p.m.
1350,orbitz,aa-466-iah-mia,6:00adec 1,5:58adec 1,9:20adec 1,9:05adec 1
1351,orbitz,ua-3050-phx-clt,11:05adec 1,11:30adec 1,4:57 p.m.,5:05 p.m.
1352,orbitz,co-89-iah-ewr,6:00adec 1,6:02adec 1,10:20adec 1,10:27adec 1
1353,orbitz,co-1088-cle-iah,8:40adec 1,8:40adec 1,10:54adec 1,10:56adec 1
1354,orbitz,aa-1664-mia-atl,10:15adec 1,10:10adec 1,12:10 p.m.,11:56adec 1
1355,orbitz,aa-1279-dfw-phx,1:00 p.m.,1:48 p.m.,2:35 p.m.,3:30 p.m.
1356,orbitz,ua-854-sfo-iah,7:53adec 1,7:49adec 1,1:39 p.m.,1:30 p.m.
1357,orbitz,ua-382-iad-lax,12:30 p.m.,12:35 p.m.,3:03 p.m.,unknown
1358,orbitz,aa-4344-ord-dtw,11:45adec 1,11:47adec 1,2:00 p.m.,2:10 p.m.
1359,orbitz,ua-257-jfk-sfo,2:46 p.m.,2:42 p.m.,6:15 p.m.,5:42 p.m.
1360,orbitz,ua-2945-phl-clt,12:00 p.m.,11:51adec 1,1:45 p.m.,1:15 p.m.
1361,orbitz,co-63-ewr-iah,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
1362,orbitz,co-47-iah-lax,7:10 p.m.,8:25 p.m.,10:48 p.m.,unknown
1363,orbitz,aa-2050-ord-mia,10:40adec 1,10:46adec 1,2:45 p.m.,2:46 p.m.
1364,orbitz,ua-248-phx-ord,12:57 p.m.,1:32 p.m.,5:15 p.m.,5:34 p.m.
1365,orbitz,aa-4330-cvg-ord,3:35 p.m.,3:27 p.m.,4:00 p.m.,3:33 p.m.
1366,orbitz,aa-1434-dfw-mco,7:15adec 1,7:08adec 1,10:35adec 1,10:36adec 1
1367,orbitz,aa-1640-mia-mco,6:30 p.m.,unknown,7:25 p.m.,unknown
1368,orbitz,aa-4307-ord-dtw,6:45 p.m.,6:40 p.m.,9:10 p.m.,8:53 p.m.
1369,orbitz,co-1694-lax-iah,7:15 p.m.,unknown,12:21adec 2,unknown
1370,orbitz,ua-843-lax-ord,2:22 p.m.,2:37 p.m.,7:53 p.m.,7:58 p.m.
1371,orbitz,co-1193-ewr-mco,9:15adec 1,9:14adec 1,12:18 p.m.,12:09 p.m.
1372,orbitz,aa-3842-msp-ord,6:00adec 1,5:59adec 1,7:30adec 1,7:51adec 1
1373,orbitz,aa-643-mia-ord,7:10adec 1,7:10adec 1,9:35adec 1,9:31adec 1
1374,orbitz,aa-1007-mia-phx,4:55 p.m.,4:56 p.m.,8:05 p.m.,7:55 p.m.
1375,orbitz,ua-2906-phl-mco,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
1376,orbitz,ua-938-den-ord,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
1377,orbitz,aa-1221-mco-ord,8:00 p.m.,8:01 p.m.,9:45 p.m.,9:53 p.m.
1378,orbitz,co-16-lax-ewr,10:25adec 1,10:20adec 1,6:44 p.m.,6:34 p.m.
1379,orbitz,ua-2515-dfw-clt,7:05adec 1,7:07adec 1,10:31adec 1,10:47adec 1
1380,orbitz,aa-400-dfw-jfk,10:40adec 1,10:47adec 1,2:59 p.m.,3:04 p.m.
1381,orbitz,ua-664-ord-phl,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
1382,orbitz,aa-3756-ord-slc,12:15 p.m.,12:10 p.m.,2:45 p.m.,2:50 p.m.
1383,orbitz,ua-37-ewr-mco,1:29 p.m.,1:48 p.m.,4:17 p.m.,4:17 p.m.
1384,orbitz,aa-1522-sfo-ord,11:55 p.m.,unknown,5:50adec 2,unknown
1385,orbitz,ua-233-lax-jfk,4:25 p.m.,unknown,12:29adec 2,unknown
1386,orbitz,aa-3823-lax-den,9:00 p.m.,unknown,12:15adec 2,unknown
1387,orbitz,aa-2312-dfw-dtw,8:25 p.m.,unknown,11:50 p.m.,unknown
1388,orbitz,aa-1165-jfk-mia,6:59adec 1,6:56adec 1,10:34adec 1,10:04adec 1
1389,orbitz,aa-431-mia-sfo,8:35adec 1,8:31adec 1,11:50adec 1,11:44adec 1
1390,orbitz,aa-649-ord-sna,1:30 p.m.,unknown,3:50 p.m.,unknown
1391,orbitz,co-1250-mia-iah,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
1392,orbitz,ua-6273-yyc-sfo,7:35adec 1,7:27adec 1,9:43adec 1,8:45adec 1
1393,orbitz,ua-828-sfo-ord,11:08 p.m.,unknown,5:11adec 2,unknown
1394,orbitz,co-4888-iah-dal,5:30 p.m.,unknown,6:40 p.m.,unknown
1395,orbitz,ua-858-pvg-sfo,1:45 p.m.,1:32 p.m.,8:27adec 1,8:02adec 1
1396,orbitz,ua-2704-dtw-phx,11:15adec 1,11:15adec 1,1:40 p.m.,2:00 p.m.
1397,orbitz,aa-3063-slc-lax,8:20 p.m.,8:30 p.m.,9:18 p.m.,unknown
1398,orbitz,ua-2708-ewr-clt,2:55 p.m.,2:52 p.m.,4:53 p.m.,4:44 p.m.
1399,orbitz,ua-62-iah-ewr,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1400,orbitz,ua-1500-iah-gua,8:55adec 1,9:16adec 1,12:05 p.m.,unknown
1401,orbitz,aa-3804-phl-ord,2:35 p.m.,2:32 p.m.,4:05 p.m.,3:43 p.m.
1402,orbitz,aa-1917-jfk-mco,2:55 p.m.,3:00 p.m.,5:55 p.m.,5:43 p.m.
1403,orbitz,aa-2268-phx-ord,7:15adec 1,7:10adec 1,11:35adec 1,11:06adec 1
1404,orbitz,aa-4277-cvg-jfk,12:10 p.m.,12:01 p.m.,2:15 p.m.,1:43 p.m.
1405,orbitz,aa-2957-dfw-cvg,7:55adec 1,7:51adec 1,11:05adec 1,11:01adec 1
1406,orbitz,ua-37-edi-ewr,9:05adec 1,8:52adec 1,11:53adec 1,12:09 p.m.
