tuple_id(String),src(String),flight(String),sched_dep_time(String),act_dep_time(String),sched_arr_time(String),act_arr_time(String)
1020,travelocity,aa-2525-dfw-mia,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
1021,travelocity,aa-271-mia-lax,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
1022,travelocity,aa-2050-ord-mia,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
1023,travelocity,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
1024,travelocity,co-1561-phx-iah,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
1025,travelocity,aa-4307-ord-dtw,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
1026,travelocity,co-1694-lax-iah,7:15 p.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
1027,travelocity,ua-843-lax-ord,1:55 p.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
1028,travelocity,co-1193-ewr-mco,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
1029,travelocity,aa-3842-msp-ord,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
1030,travelocity,aa-643-mia-ord,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
1031,travelocity,ua-2906-phl-mco,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
1032,travelocity,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
1033,travelocity,ua-2515-dfw-clt,7:05 a.m.,7:05 a.m.,10:31 a.m.,10:47 a.m.
1034,travelocity,aa-400-dfw-jfk,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
1035,travelocity,ua-664-ord-phl,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
1036,travelocity,aa-1522-sfo-ord,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
1037,travelocity,ua-233-lax-jfk,4:25 p.m.,4:25 p.m.,12:29 a.m.,12:29 a.m.
1038,travelocity,aa-3823-lax-den,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
1039,travelocity,aa-2312-dfw-dtw,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
1040,travelocity,aa-1165-jfk-mia,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
1041,travelocity,aa-431-mia-sfo,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
1042,travelocity,ua-257-jfk-sfo,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
1043,travelocity,ua-3373-iad-phl,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
1044,travelocity,aa-649-ord-sna,1:30 p.m.,1:30 p.m.,3:50 p.m.,3:50 p.m.
1045,travelocity,co-1250-mia-iah,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
1046,travelocity,ua-6273-yyc-sfo,7:35 a.m.,7:27 a.m.,9:43 a.m.,8:45 a.m.
1047,travelocity,ua-858-pvg-sfo,1:45 p.m.,1:32 p.m.,8:27 a.m.,8:02 a.m.
1048,travelocity,ua-2704-dtw-phx,11:15 a.m.,11:15 a.m.,1:40 p.m.,2:00 p.m.
1049,travelocity,aa-3063-slc-lax,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
1050,travelocity,ua-2708-ewr-clt,2:55 p.m.,2:55 p.m.,4:53 p.m.,4:44 p.m.
1051,travelocity,ua-62-iah-ewr,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1052,travelocity,aa-3804-phl-ord,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
1053,travelocity,aa-1917-jfk-mco,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
1054,travelocity,aa-2268-phx-ord,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
1055,travelocity,ua-2314-atl-phl,2:55 p.m.,2:55 p.m.,5:00 p.m.,4:47 p.m.
1056,travelocity,aa-4277-cvg-jfk,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
1057,travelocity,ua-37-edi-ewr,9:05 a.m.,8:52 a.m.,11:53 a.m.,12:09 p.m.
1058,travelocity,aa-789-ord-den,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1059,travelocity,ua-854-sfo-iah,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
1060,travelocity,aa-415-bos-ord,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
1061,travelocity,aa-85-jfk-sfo,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
1062,travelocity,aa-3786-iah-ord,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
1063,travelocity,co-50-cle-ewr,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
1064,travelocity,ua-3099-phx-phl,11:55 a.m.,11:55 a.m.,6:17 p.m.,5:38 p.m.
1065,travelocity,aa-4198-ord-cle,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
1066,travelocity,aa-222-lax-bos,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
1067,travelocity,aa-404-mia-mco,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
1068,travelocity,co-45-ewr-mia,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
1069,travelocity,aa-3809-phx-lax,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
1070,travelocity,aa-59-jfk-sfo,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
1071,foxbusiness,aa-3859-iah-ord,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
1072,foxbusiness,co-1586-iah-mco,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:29 p.m.
1073,foxbusiness,aa-518-mia-jfk,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
1074,foxbusiness,ua-397-jfk-sfo,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
1075,foxbusiness,ua-3925-iad-orf,8:41 a.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.
1076,foxbusiness,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
1077,foxbusiness,aa-3-jfk-lax,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
1078,foxbusiness,ua-2830-mco-clt,3:27 p.m.,3:27 p.m.,5:05 p.m.,5:17 p.m.
1079,foxbusiness,co-58-den-iah,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
1080,foxbusiness,ua-5487-sfo-mry,10:39 a.m.,10:33 a.m.,11:19 a.m.,11:21 a.m.
1081,foxbusiness,aa-204-lax-mco,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
1082,foxbusiness,ua-414-lax-sfo,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
1083,foxbusiness,co-1614-lax-iah,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
1084,foxbusiness,ua-2726-fll-phl,4:00 p.m.,4:00 p.m.,6:46 p.m.,6:28 p.m.
1085,foxbusiness,co-52-iah-lax,7:35 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
1086,foxbusiness,co-1090-bos-iah,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
1087,foxbusiness,aa-616-dfw-dtw,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1088,foxbusiness,ua-3515-iad-msp,8:15 a.m.,8:12 a.m.,10:06 a.m.,9:56 a.m.
1089,foxbusiness,aa-3468-cvg-mia,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
1090,foxbusiness,aa-484-dfw-mia,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
1091,foxbusiness,aa-1886-bos-mia,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
1092,foxbusiness,co-62-iah-ewr,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1093,foxbusiness,co-1561-phx-iah,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
1094,foxbusiness,ua-2314-atl-phl,2:55 p.m.,2:55 p.m.,5:00 p.m.,4:47 p.m.
1095,foxbusiness,aa-446-dfw-phl,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1096,foxbusiness,co-1023-iah-den,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
1097,foxbusiness,aa-466-iah-mia,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
1098,foxbusiness,ua-3050-phx-clt,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
1099,foxbusiness,co-89-iah-ewr,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
1100,foxbusiness,co-1088-cle-iah,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
1101,foxbusiness,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
1102,foxbusiness,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
1103,foxbusiness,ua-854-sfo-iah,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
1104,foxbusiness,ua-382-iad-lax,12:30 p.m.,12:35 p.m.,3:19 p.m.,3:21 p.m.
1105,foxbusiness,aa-4344-ord-dtw,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
1106,foxbusiness,ua-257-jfk-sfo,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
1107,foxbusiness,ua-2945-phl-clt,12:00 a.m.,3:11 a.m.,1:45 p.m.,1:15 p.m.
1108,foxbusiness,co-63-ewr-iah,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
1109,foxbusiness,co-47-iah-lax,7:10 p.m.,8:25 p.m.,8:56 p.m.,9:52 p.m.
1110,foxbusiness,aa-2050-ord-mia,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
1111,foxbusiness,ua-248-phx-ord,12:57 p.m.,1:32 p.m.,5:15 p.m.,5:34 p.m.
1112,foxbusiness,aa-4330-cvg-ord,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
1113,foxbusiness,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
1114,foxbusiness,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
1115,foxbusiness,aa-4307-ord-dtw,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
1116,foxbusiness,co-1694-lax-iah,7:15 p.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
1117,foxbusiness,ua-843-lax-ord,1:55 p.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
1118,foxbusiness,co-1193-ewr-mco,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
1119,foxbusiness,aa-3842-msp-ord,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
1120,foxbusiness,aa-643-mia-ord,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
1121,foxbusiness,aa-1007-mia-phx,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
1122,foxbusiness,ua-2906-phl-mco,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
1123,foxbusiness,ua-938-den-ord,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
1124,foxbusiness,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
1125,foxbusiness,co-16-lax-ewr,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
1126,foxbusiness,ua-2515-dfw-clt,7:05 a.m.,7:05 a.m.,10:31 a.m.,10:47 a.m.
1127,foxbusiness,aa-400-dfw-jfk,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
1128,foxbusiness,ua-664-ord-phl,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
1129,foxbusiness,aa-3756-ord-slc,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
1130,foxbusiness,ua-37-ewr-mco,1:29 p.m.,1:48 p.m.,4:17 p.m.,4:17 p.m.
1131,foxbusiness,aa-1522-sfo-ord,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
1132,foxbusiness,ua-233-lax-jfk,4:25 p.m.,4:25 p.m.,12:29 a.m.,12:29 a.m.
1133,foxbusiness,aa-3823-lax-den,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
1134,foxbusiness,aa-2312-dfw-dtw,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
1135,foxbusiness,aa-1165-jfk-mia,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
1136,foxbusiness,aa-431-mia-sfo,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
1137,foxbusiness,ua-3373-iad-phl,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
1138,foxbusiness,aa-649-ord-sna,1:30 p.m.,1:30 p.m.,3:50 p.m.,3:50 p.m.
1139,foxbusiness,co-1250-mia-iah,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
1140,foxbusiness,ua-6273-yyc-sfo,7:35 a.m.,7:27 a.m.,9:43 a.m.,8:45 a.m.
1141,foxbusiness,ua-828-sfo-ord,11:08 p.m.,11:08 p.m.,5:11 a.m.,5:11 a.m.
1142,foxbusiness,co-4888-iah-dal,5:30 p.m.,5:30 p.m.,6:40 p.m.,6:40 p.m.
1143,foxbusiness,ua-858-pvg-sfo,1:45 p.m.,1:32 p.m.,8:27 a.m.,8:02 a.m.
1144,foxbusiness,ua-2704-dtw-phx,11:15 a.m.,11:15 a.m.,1:40 p.m.,2:00 p.m.
1145,foxbusiness,aa-3063-slc-lax,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
1146,foxbusiness,ua-2708-ewr-clt,2:55 p.m.,2:55 p.m.,4:53 p.m.,4:44 p.m.
1147,foxbusiness,ua-62-iah-ewr,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1148,foxbusiness,ua-1500-iah-gua,8:55 a.m.,9:16 a.m.,11:45 a.m.,11:56 a.m.
1149,foxbusiness,aa-3804-phl-ord,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
1150,foxbusiness,aa-1917-jfk-mco,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
1151,foxbusiness,aa-2268-phx-ord,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
1152,foxbusiness,aa-4277-cvg-jfk,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
1153,foxbusiness,aa-2957-dfw-cvg,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
1154,foxbusiness,ua-37-edi-ewr,9:05 a.m.,8:52 a.m.,11:53 a.m.,12:09 p.m.
1155,foxbusiness,aa-789-ord-den,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1156,foxbusiness,aa-415-bos-ord,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
1157,foxbusiness,aa-85-jfk-sfo,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
1158,foxbusiness,aa-3979-cvg-ord,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
1159,foxbusiness,aa-1544-san-ord,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
1160,foxbusiness,aa-3786-iah-ord,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
1161,foxbusiness,aa-271-mia-lax,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
1162,foxbusiness,aa-2525-dfw-mia,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
1163,foxbusiness,co-50-cle-ewr,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
1164,foxbusiness,ua-3099-phx-phl,11:55 a.m.,11:55 a.m.,6:17 p.m.,5:38 p.m.
1165,foxbusiness,aa-4198-ord-cle,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
1166,foxbusiness,aa-404-mia-mco,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
1167,foxbusiness,co-45-ewr-mia,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
1168,foxbusiness,aa-3809-phx-lax,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
1169,foxbusiness,aa-59-jfk-sfo,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
1170,foxbusiness,aa-222-lax-bos,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
1171,usatoday,aa-3859-iah-ord,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
1172,usatoday,aa-518-mia-jfk,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
1173,usatoday,co-1586-iah-mco,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:29 p.m.
1174,usatoday,ua-3925-iad-orf,8:41 a.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.
1175,usatoday,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
1176,usatoday,ua-414-lax-sfo,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
1177,usatoday,ua-3515-iad-msp,8:15 a.m.,8:12 a.m.,10:06 a.m.,9:56 a.m.
1178,usatoday,aa-3468-cvg-mia,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
1179,usatoday,aa-484-dfw-mia,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
1180,usatoday,co-63-ewr-iah,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
1181,usatoday,aa-466-iah-mia,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
1182,usatoday,ua-3050-phx-clt,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
1183,usatoday,aa-1886-bos-mia,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
1184,usatoday,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
1185,usatoday,aa-404-mia-mco,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
1186,usatoday,aa-3756-ord-slc,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
1187,usatoday,ua-382-iad-lax,12:30 p.m.,12:35 p.m.,3:19 p.m.,3:21 p.m.
1188,usatoday,ua-2945-phl-clt,12:00 a.m.,3:11 a.m.,1:45 p.m.,1:15 p.m.
1189,usatoday,aa-2050-ord-mia,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
1190,usatoday,ua-248-phx-ord,12:57 p.m.,1:32 p.m.,5:15 p.m.,5:34 p.m.
1191,usatoday,aa-4330-cvg-ord,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
1192,usatoday,aa-4307-ord-dtw,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
1193,usatoday,co-1694-lax-iah,7:15 p.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
1194,usatoday,ua-843-lax-ord,1:55 p.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
1195,usatoday,co-1193-ewr-mco,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
1196,usatoday,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
1197,usatoday,co-16-lax-ewr,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
1198,usatoday,aa-400-dfw-jfk,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
1199,usatoday,ua-664-ord-phl,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
1200,usatoday,aa-1522-sfo-ord,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
1201,usatoday,ua-257-jfk-sfo,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
1202,usatoday,ua-3373-iad-phl,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
1203,usatoday,co-1250-mia-iah,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
1204,usatoday,ua-6273-yyc-sfo,7:35 a.m.,7:27 a.m.,9:43 a.m.,8:45 a.m.
1205,usatoday,ua-828-sfo-ord,11:08 p.m.,11:08 p.m.,5:11 a.m.,5:11 a.m.
1206,usatoday,co-4888-iah-dal,5:30 p.m.,5:30 p.m.,6:40 p.m.,6:40 p.m.
1207,usatoday,ua-2704-dtw-phx,11:15 a.m.,11:15 a.m.,1:40 p.m.,2:00 p.m.
1208,usatoday,ua-2708-ewr-clt,2:55 p.m.,2:55 p.m.,4:53 p.m.,4:44 p.m.
1209,usatoday,ua-1500-iah-gua,8:55 a.m.,9:16 a.m.,11:45 a.m.,11:56 a.m.
1210,usatoday,aa-3804-phl-ord,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
1211,usatoday,aa-2268-phx-ord,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
1212,usatoday,ua-233-lax-jfk,4:25 p.m.,4:25 p.m.,12:29 a.m.,12:29 a.m.
1213,usatoday,aa-4277-cvg-jfk,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
1214,usatoday,aa-2957-dfw-cvg,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
1215,usatoday,ua-37-edi-ewr,9:05 a.m.,8:52 a.m.,11:53 a.m.,12:09 p.m.
1216,usatoday,aa-789-ord-den,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1217,usatoday,ua-854-sfo-iah,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
1218,usatoday,aa-85-jfk-sfo,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
1219,usatoday,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
1220,usatoday,aa-1544-san-ord,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
1221,usatoday,aa-3786-iah-ord,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
1222,usatoday,aa-3809-phx-lax,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
1223,usatoday,aa-59-jfk-sfo,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
1224,myrateplan,aa-3859-iah-ord,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
1225,myrateplan,co-1586-iah-mco,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:29 p.m.
1226,myrateplan,aa-518-mia-jfk,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
1227,myrateplan,ua-397-jfk-sfo,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
1228,myrateplan,ua-3925-iad-orf,8:41 a.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.
1229,myrateplan,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
1230,myrateplan,ua-2830-mco-clt,3:27 p.m.,3:27 p.m.,5:05 p.m.,5:17 p.m.
1231,myrateplan,co-58-den-iah,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
1232,myrateplan,aa-1544-san-ord,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
1233,myrateplan,ua-5487-sfo-mry,10:39 a.m.,10:33 a.m.,11:19 a.m.,11:21 a.m.
1234,myrateplan,aa-204-lax-mco,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
1235,myrateplan,ua-414-lax-sfo,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
1236,myrateplan,co-1614-lax-iah,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
1237,myrateplan,ua-2726-fll-phl,4:00 p.m.,4:00 p.m.,6:46 p.m.,6:28 p.m.
1238,myrateplan,co-52-iah-lax,7:35 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
1239,myrateplan,co-1090-bos-iah,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
1240,myrateplan,aa-616-dfw-dtw,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1241,myrateplan,ua-3515-iad-msp,8:15 a.m.,8:12 a.m.,10:06 a.m.,9:56 a.m.
1242,myrateplan,aa-3468-cvg-mia,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
1243,myrateplan,aa-484-dfw-mia,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
1244,myrateplan,aa-1886-bos-mia,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
1245,myrateplan,co-62-iah-ewr,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1246,myrateplan,co-1561-phx-iah,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
1247,myrateplan,ua-2314-atl-phl,2:55 p.m.,2:55 p.m.,5:00 p.m.,4:47 p.m.
1248,myrateplan,aa-446-dfw-phl,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1249,myrateplan,co-1023-iah-den,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
1250,myrateplan,aa-466-iah-mia,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
1251,myrateplan,ua-3050-phx-clt,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
1252,myrateplan,co-89-iah-ewr,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
1253,myrateplan,co-1088-cle-iah,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
1254,myrateplan,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
1255,myrateplan,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
1256,myrateplan,ua-854-sfo-iah,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
1257,myrateplan,ua-382-iad-lax,12:30 p.m.,12:35 p.m.,3:19 p.m.,3:21 p.m.
1258,myrateplan,aa-4344-ord-dtw,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
1259,myrateplan,ua-257-jfk-sfo,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
1260,myrateplan,ua-2945-phl-clt,12:00 a.m.,3:11 a.m.,1:45 p.m.,1:15 p.m.
1261,myrateplan,co-63-ewr-iah,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
1262,myrateplan,co-47-iah-lax,7:10 p.m.,8:25 p.m.,8:56 p.m.,9:52 p.m.
1263,myrateplan,aa-2050-ord-mia,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
1264,myrateplan,ua-248-phx-ord,12:57 p.m.,1:32 p.m.,5:15 p.m.,5:34 p.m.
