id(String),ident(String),type(String),name(String),latitude_deg(String),longitude_deg(String),elevation_ft(String),continent(String),iso_country(String),iso_region(String),municipality(String),scheduled_service(String),gps_code(String),local_code(String)
8361,1IN4,small_airport,Robinson Airpark,38.14310074,-85.9878006,775,,US,US-IN,Elizabeth,no,1IN4,1IN4
8362,1IN5,small_airport,Bottoms Brothers Airport,38.28480148,-87.38200378,545,,US,US-IN,Somerville,no,1IN5,1IN5
8363,1IN6,small_airport,Cottingham Airport,40.40169907,-87.22029877,685,,US,US-IN,Pine Village,no,1IN6,1IN6
8364,1IN7,seaplane_base,Lake Wawasee Seaplane Base,41.40359879,-85.70610046,859,,US,US-IN,Syracuse,no,01D,01D
8365,1IS0,small_airport,Harold Emmerich Airport,38.52420044,-89.93229675,515,,US,US-IL,Belleville,no,1IS0,1IS0
8366,1IS2,small_airport,Triple Creek Airport,39.89640045,-88.52230072,666,,US,US-IL,Bement,no,1IS2,1IS2
8367,1IS3,small_airport,Cribbet Airport,39.72779846,-89.05950165,620,,US,US-IL,Blue Mound,no,1IS3,1IS3
8368,1IS4,small_airport,Swan Valley Farm Airport,42.1344986,-89.82460022,916,,US,US-IL,Lanark,no,1IS4,1IS4
8369,1IS5,small_airport,Walder's Farm Airport,41.65309906,-89.00150299,900,,US,US-IL,Paw Paw,no,1IS5,1IS5
8370,1IS7,heliport,Ingersoll Heliport,42.29949951,-89.06929779,745,,US,US-IL,Rockford,no,1IS7,1IS7
8371,1IS8,heliport,Sword's Heliport,41.86249924,-89.22119904,799,,US,US-IL,Ashton,no,1IS8,1IS8
8372,1J9,small_airport,Fort Walton Beach Airport,30.40629959,-86.82910156,22,,US,US-FL,Navarre,no,1J9,1J9
8373,1JY1,heliport,Newark/Jersey Street Heliport,40.73320007,-74.15779877,1041,,US,US-NJ,Newark,no,1JY1,1JY1
8374,1JY2,small_airport,Mahogany Mtn. Airport,43.06710053,-121.0530014,4620,,US,US-OR,Silver Lake,no,1JY2,1JY2
8375,1JY3,heliport,Mbna Heliport,40.7364006,-74.17720032,97,,US,US-NJ,Newark,no,1JY3,1JY3
8376,1JY4,heliport,Hamilton Headquarter Troop C Heliport,40.20220184,-74.64830017,81,,US,US-NJ,Trenton,no,1JY4,1JY4
8377,1JY5,heliport,Morey's Heliport,38.9858017,-74.80999756,12,,US,US-NJ,Wildwood,no,1JY5,1JY5
8378,1K1,small_airport,Lloyd Stearman Field,37.7779007,-97.1135025,1364,,US,US-KS,Benton,no,1K1,1K1
8379,1K3,small_airport,Hamilton Field,37.56060028,-97.23370361,1320,,US,US-KS,Derby,no,1K3,1K3
8380,1K5,small_airport,Waynoka Municipal Airport,36.56669998,-98.85230255,1543,,US,US-OK,Waynoka,no,1K5,1K5
8381,1K6,small_airport,Ellinwood Municipal Airport,38.37329865,-98.5951004,1797,,US,US-KS,Ellinwood,no,1K6,1K6
8382,1K8,small_airport,South Grand Lake Regional Airport,36.54169846,-95.02110291,775,,US,US-OK,Ketchum,no,1K8,1K8
8383,1KC,small_airport,Kalakaket Creek AS Airport,64.4166257,-156.8203926,1598,,US,US-AK,Kalakaket Creek,no,1KC,1KC
8384,1KS0,small_airport,Huey Airport,38.16949844,-97.97119904,1700,,US,US-KS,Hutchinson,no,1KS0,1KS0
8385,1KS1,small_airport,Cochran Airport,38.45890045,-95.22609711,1005,,US,US-KS,Richmond,no,1KS1,1KS1
8386,1KS2,small_airport,Risky Airport,39.31399918,-95.07160187,1133,,US,US-KS,Easton,no,1KS2,1KS2
8387,1KS3,small_airport,Leo's Place STOLport,39.30419922,-96.75859833,1350,,US,US-KS,Riley,no,1KS3,1KS3
8388,1KS4,small_airport,Prichard Airstrip,38.90000153,-97.11699677,1164,,US,US-KS,Enterprise,no,1KS4,1KS4
8389,1KS5,small_airport,Keyser Airport,39.16249847,-96.0963974,950,,US,US-KS,St Marys,no,1KS5,1KS5
8390,1KS6,small_airport,Silers Plane Valley Airport,38.86669922,-97.53639984,1204,,US,US-KS,Salina,no,1KS6,1KS6
8391,1KS7,small_airport,Hitch Feeders Ii Inc. Airport,37.67359924,-101.0169983,3028,,US,US-KS,Satanta,no,1KS7,1KS7
8392,1KS8,small_airport,Buehler Airport,38.51530075,-100.9950027,3038,,US,US-KS,Scott City,no,1KS8,1KS8
8393,1KS9,small_airport,Belleair Airport,39.045601,-94.948996,935,,US,US-KS,Bonner Springs,no,1KS9,1KS9
324376,1KT9,small_airport,Holcomb Field,37.311833,-83.942633,1260,,US,US-KY,Annville,no,1KT9,1KT9
8394,1KY0,heliport,Sof Maintenance Site Heliport,37.67670059,-84.23300171,1000,,US,US-KY,Richmond,no,1KY0,1KY0
8395,1KY1,heliport,Hardin Memorial Hospital Heliport,37.71060181,-85.87689972,838,,US,US-KY,Elizabethtown,no,1KY1,1KY1
8396,1KY2,heliport,Community Methodist Hospital Heliport,37.85589981,-87.58390045,460,,US,US-KY,Henderson,no,1KY2,1KY2
8397,1KY3,heliport,Monroe County Medical Center Heliport,36.69810104,-85.67639923,970,,US,US-KY,Tompkinsville,no,1KY3,1KY3
8398,1KY4,heliport,Central Baptist Hospital Heliport,38.01810074,-84.51190186,1076,,US,US-KY,Lexington,no,1KY4,1KY4
8399,1KY5,heliport,Switch Pad Heliport,38.16669846,-85.70130158,496,,US,US-KY,Louisville,no,1KY5,1KY5
8400,1KY6,heliport,Haggin Heliport,37.75590134,-84.84970093,920,,US,US-KY,Harrodsburg,no,1KY6,1KY6
8401,1KY7,small_airport,Jordan Hill Farm Airport,37.83250046,-84.18080139,910,,US,US-KY,Richmond,no,1KY7,1KY7
45428,1KY8,heliport,Norton Audubon Hospital Heliport,38.214444,-85.7225,517,,US,US-KY,Louisville,no,1KY8,1KY8
8402,1L4,small_airport,Kidwell Airport,35.30550003,-114.8830032,2605,,US,US-NV,Cal Nev Ari,no,1L4,1L4
8404,1LA0,small_airport,Ken Guidry Nr 2 Airport,30.01689911,-92.5279007,6,,US,US-LA,Gueydan,no,1LA0,1LA0
8405,1LA1,small_airport,Triche Field,29.98349953,-90.43479919,10,,US,US-LA,Hahnville,no,1LA1,1LA1
8406,1LA2,heliport,Phi Harahan Heliport,29.94129944,-90.18060303,-1,,US,US-LA,Harahan,no,1LA2,1LA2
8407,1LA3,small_airport,Goose Island Airport,30.03079987,-92.83350372,4,,US,US-LA,Hayes,no,1LA3,1LA3
8408,1LA4,seaplane_base,Bayou Fourchon Seaplane Base,29.10580063,-90.19090271,-1,,US,US-LA,Leeville,no,1LA4,1LA4
8409,1LA5,small_airport,Morrow Strip,30.79920006,-92.05970001,40,,US,US-LA,Morrow,no,1LA5,1LA5
8410,1LA6,heliport,Christus Highland Heliport,32.423673,-93.715941,160,,US,US-LA,Shreveport,no,LA85,LA85
8411,1LA7,heliport,Savoy Medical Center Heliport,30.64249992,-92.4178009,100,,US,US-LA,Mamou,no,1LA7,1LA7
8412,1LA8,heliport,S.Fresh Water Bayou Heliport,29.60110092,-92.26010132,4,,US,US-LA,Intracoastal City,no,1LA8,1LA8
8413,1LA9,heliport,Chevron Intracoastal Heliport,29.78300095,-92.15679932,-1,,US,US-LA,Intracoastal City,no,1LA9,1LA9
8414,1LL0,small_airport,Boondox Field,41.32920075,-88.60009766,625,,US,US-IL,Seneca,no,1LL0,1LL0
8415,1LL1,heliport,Lawrence Co Memorial Hospital Heliport,38.72809982,-87.69470215,470,,US,US-IL,Lawrenceville,no,1LL1,1LL1
8416,1LL2,small_airport,Spring Brook Airport,41.30059815,-88.63559723,500,,US,US-IL,Seneca,no,1LL2,1LL2
8417,1LL4,small_airport,Sies Landing Area Airport,39.1833992,-89.70010376,690,,US,US-IL,Litchfield,no,1LL4,1LL4
8418,1LL6,small_airport,Janssen Airport,42.22809982,-89.73819733,877,,US,US-IL,Shannon,no,1LL6,1LL6
8419,1LL7,small_airport,Edwin G. Bennett Airport,41.34980011,-89.77320099,690,,US,US-IL,Sheffield,no,1LL7,1LL7
8420,1LL8,small_airport,Zoomer Field,40.78889847,-87.55840302,680,,US,US-IL,Sheldon,no,1LL8,1LL8
8421,1LL9,heliport,Reyhan Heliport,39.67760086,-89.80509949,600,,US,US-IL,Loami,no,1LL9,1LL9
8422,1LS0,small_airport,Cal Mire Field,30.22410011,-90.88200378,14,,US,US-LA,Gonzales,no,1LS0,1LS0
8423,1LS1,heliport,Cosmar Styrene Plant Heliport,30.22249985,-91.07279968,18,,US,US-LA,Baton Rouge,no,1LS1,1LS1
8424,1LS2,heliport,Innis Community Health Center Heliport,30.87779999,-91.67919922,45,,US,US-LA,Innis,no,1LS2,1LS2
8425,1LS5,small_airport,Cameron Airstrip,29.80330086,-93.33460236,5,,US,US-LA,Cameron,no,1LS5,1LS5
8426,1LS8,small_airport,Summerell Airport,31.6821003,-91.498703,64,,US,US-LA,Ferriday,no,1LS8,1LS8
8427,1M3,small_airport,Ardmore Airport,34.97790146,-86.88469696,920,,US,US-AL,Ardmore,no,1M3,1M3
8428,1M7,small_airport,Fulton Airport,36.52590179,-88.91560364,400,,US,US-KY,Fulton,no,1M7,1M7
8429,1M8,small_airport,Myricks Airport,41.83909988,-71.02649689,71,,US,US-MA,Berkley,no,1M8,1M8
8430,1MA0,heliport,Jordan Hospital Heliport,41.94100189,-70.64689636,122,,US,US-MA,Plymouth,no,1MA0,1MA0
8431,1MA1,heliport,Deaconess Nashoba Hospital Heliport,42.57649994,-71.5739975,308,,US,US-MA,Ayer,no,1MA1,1MA1
8432,1MA2,heliport,UMASS Memorial Medical Center-Univ Campus Heliport,42.27500153,-71.76000214,417,,US,US-MA,Worcester,no,1MA2,1MA2
8433,1MA4,heliport,Wang Heliport,42.60929871,-71.32170105,104,,US,US-MA,Lowell,no,1MA4,1MA4
8434,1MA5,small_airport,Unknown Field,42.27899933,-71.54779816,432,,US,US-MA,Southborough,no,1MA5,1MA5
8435,1MA6,heliport,Micron Heliport,42.06790161,-72.74449921,245,,US,US-MA,Southwick,no,1MA6,1MA6
8436,1MA7,heliport,Long Hill Orchard Heliport,42.47340012,-70.9788971,120,,US,US-MA,West Newbury,no,1MA7,1MA7
8437,1MA8,heliport,Horizon Hill Heliport,42.41999817,-71.30940247,336,,US,US-MA,Lincoln,no,1MA8,1MA8
8438,1MA9,heliport,Morton Hospital Heliport,41.90589905,-71.09420013,50,,US,US-MA,Taunton,no,1MA9,1MA9
8439,1MD0,heliport,Clng Cove Point Heliport,38.39179993,-76.40799713,133,,US,US-MD,Lusby,no,1MD0,1MD0
8440,1MD1,small_airport,Big Oak Farm Airport,38.56900024,-76.28630066,4,,US,US-MD,Cambridge,no,1MD1,1MD1
8441,1MD3,closed,Krastel Farms Airport,39.308998,-75.987701,75,,US,US-MD,Kennedyville,no,,
8442,1MD4,heliport,Prince George's Hospital Center Heliport,38.93030167,-76.92079926,297,,US,US-MD,Cheverly,no,1MD4,1MD4
8443,1MD5,heliport,Federal Support Center Heliport,39.19210053,-77.1065979,510,,US,US-MD,Laytonsville,no,1MD5,1MD5
8444,1MD6,heliport,Metroplex Heliport,38.94620132,-76.86830139,99,,US,US-MD,New Carrollton,no,1MD6,1MD6
8445,1MD7,heliport,Shady Grove Adventist Hospital Heliport,39.09820175,-77.19689941,475,,US,US-MD,Rockville,no,1MD7,1MD7
8446,1MD8,small_airport,Mayberry Run Airport,39.68289948,-77.09719849,580,,US,US-MD,Westminster/Silver Run,no,1MD8,1MD8
8447,1MD9,heliport,Washington County Hospital Heliport,39.63729858,-77.71469879,589,,US,US-MD,Hagerstown,no,1MD9,1MD9
8448,1ME,seaplane_base,Chesuncook Lake House Seaplane Base,46.06090164,-69.40940094,942,,US,US-ME,Chesuncook,no,1ME,1ME
8449,1ME1,heliport,Victor Heliport,44.41059876,-69.00920105,180,,US,US-ME,Belfast,no,1ME1,1ME1
329077,1ME2,heliport,Maine General Medical Center-Waterville Heliport,44.566216,-69.64785,112,,US,US-ME,Waterville,no,1ME2,1ME2
8450,1MI0,seaplane_base,Ashman Island Seaplane Base,46.0685997,-83.72419739,580,,US,US-MI,Drummond Island,no,1MI0,1MI0
8451,1MI1,small_airport,Nikkila Farms Airport,46.70270157,-88.99739838,1100,,US,US-MI,Mass,no,1MI1,1MI1
8452,1MI2,heliport,Guardian Industries Heliport,42.69979858,-83.24739838,1021,,US,US-MI,Auburn Hills,no,1MI2,1MI2
8453,1MI3,small_airport,Black River Ranch Airport,45.19580078,-84.32170105,880,,US,US-MI,Onaway,no,1MI3,1MI3
8454,1MI4,small_airport,Ramsy Farm Airport,45.83890152,-87.32240295,880,,US,US-MI,Perronville,no,1MI4,1MI4
8455,1MI5,small_airport,Mckenzie's Landing Airport,42.60309982,-83.85970306,955,,US,US-MI,Howell,no,1MI5,1MI5
8456,1MI6,small_airport,Rosedale Airport,46.37779999,-84.31109619,675,,US,US-MI,Sault Ste Marie,no,1MI6,1MI6
8457,1MI7,closed,Thompson Airport,44.3167,-84.066704,857,,US,US-MI,Selkirk,no,,
8458,1MI8,small_airport,Vlachos Acres Airport,44.84669876,-83.63690186,785,,US,US-MI,Hubbard,no,1MI8,1MI8
8459,1MI9,small_airport,Southfork Airport,46.47219849,-87.35009766,660,,US,US-MI,Marquette,no,1MI9,1MI9
8460,1MN0,small_airport,Wetherbee Farm Airport,46.04359818,-96.54620361,980,,US,US-MN,Tenney,no,1MN0,1MN0
8461,1MN1,closed,Beyer Airport,45.9733,-96.564201,1000,,US,US-MN,Tenney,no,,
8462,1MN2,small_airport,Hay Acres Airport,45.9382019,-94.76069641,1430,,US,US-MN,Akiey,no,1MN2,1MN2
8463,1MN3,heliport,Northern Itasca Health Care Center Heliport,47.74720001,-93.64630127,1320,,US,US-MN,Bigfork,no,1MN3,1MN3
8464,1MN4,closed,Krueger Loon Lake Seaplane Base,46.622202,-95.836404,1370,,US,US-MN,Vergas,no,,
8465,1MN5,small_airport,Molnau Airpark,44.84360123,-93.73999786,1000,,US,US-MN,Waconia,no,1MN5,1MN5
8466,1MN6,heliport,Cook Hospital Heliport,47.85300064,-92.67910004,1315,,US,US-MN,Cook,no,1MN6,1MN6
8467,1MN7,heliport,Cuyuna Regional Medical Center Heliport,46.48220062,-93.94360352,1255,,US,US-MN,Crosby,no,1MN7,1MN7
8468,1MN8,small_airport,Sky Harbor Residential Airpark,44.5257988,-93.32689667,1111,,US,US-MN,Webster,no,1MN8,1MN8
8469,1MN9,heliport,Sanford Jackson Medical Center Heliport,43.624831,-95.003987,1450,,US,US-MN,Jackson,no,1MN9,1MN9
8470,1MO1,heliport,St Joseph Hospital Heliport,38.56809998,-90.43399811,530,,US,US-MO,Kirkwood,no,1MO1,1MO1
8471,1MO2,small_airport,Hart Airport,38.54949951,-94.47660065,825,,US,US-MO,Freeman,no,1MO2,1MO2
8472,1MO3,small_airport,Lake Viking Airport,39.9333992,-94.07379913,940,,US,US-MO,Gallatin,no,1MO3,1MO3
8473,1MO4,small_airport,Longwood Mfg Corp Airport,39.89170075,-93.8640976,800,,US,US-MO,Gallatin,no,1MO4,1MO4
8474,1MO6,small_airport,Double S Ranch Airport,36.83620071,-90.72229767,737,,US,US-MO,Grandin,no,1MO6,1MO6
8475,1MO7,small_airport,Hines Airport,40.36389923,-91.97519684,750,,US,US-MO,Gorin,no,1MO7,1MO7
8476,1MO8,small_airport,Sherlock Field,38.25279999,-92.8030014,800,,US,US-MO,Gravois Mills,no,1MO8,1MO8
8477,1MO9,small_airport,Eagle's Point & Red Barn Village Airpark,37.47919846,-93.85160065,1040,,US,US-MO,Greenfield,no,1MO9,1MO9
8478,1MS0,small_airport,Tapley Airport,33.59980011,-90.78119659,129,,US,US-MS,Shaw,no,1MS0,1MS0
8479,1MS1,heliport,Neshoba General Hospital Heliport,32.757279,-89.105745,388,,US,US-MS,Philadelphia,no,1MS1,1MS1
8480,1MS2,small_airport,Peterson Airport,32.94179916,-89.93060303,240,,US,US-MS,Goodman,no,1MS2,1MS2
8481,1MS3,heliport,Baptist Medical Center Attala Heliport,33.066799,-89.598501,455,,US,US-MS,Kosciusko,no,1MS3,1MS3
8482,1MS4,heliport,Methodist Medical Center Heliport,32.28789902,-90.2562027,366,,US,US-MS,Jackson,no,1MS4,1MS4
8483,1MS5,heliport,General Dan C Mills Emergency Heliport,34.88899994,-89.70290375,44,,US,US-MS,Byhalia,no,1MS5,1MS5
8484,1MS6,small_airport,Eagles Ridge Airport,34.797298,-89.913101,262,,US,US-MS,Hernando,no,,MS9
8485,1MS7,heliport,Smith County General Hospital Heliport,31.99959946,-89.51950073,535,,US,US-MS,Raleigh,no,1MS7,1MS7
8486,1MS8,small_airport,Columbus Air Force Base Aux Field Airfield,32.94010162,-88.57920075,260,,US,US-MS,Shuqualak,no,1MS8,1MS8
8487,1MS9,closed,Piker-Too Airport,31.0118,-90.968201,300,,US,US-MS,Centreville,no,,
8488,1MT0,small_airport,Nine Quarter Circle Ranch Airport,45.06740189,-111.2969971,6974,,US,US-MT,Gallatin Gateway,no,1MT0,1MT0
8489,1MT1,heliport,Krinitt Helicopters Heliport,45.77420044,-111.2030029,4474,,US,US-MT,Belgrade,no,1MT1,1MT1
8490,1MT2,small_airport,Skyrider Ultralightport,45.94309998,-108.5490036,3540,,US,US-MT,Billings,no,1MT2,1MT2
8491,1MT3,small_airport,Wood Strip,46.55810165,-112.4120026,5100,,US,US-MT,Elliston,no,1MT3,1MT3
8492,1MT4,small_airport,Davis Airport,46.68849945,-111.8710022,3780,,US,US-MT,Helena,no,1MT4,1MT4
8493,1MT5,heliport,Holy Rosary Heliport,46.39459992,-105.8290024,2372,,US,US-MT,Miles City,no,1MT5,1MT5
8494,1MT6,small_airport,Bobcat Field,46.35689926,-113.5100021,4824,,US,US-MT,Philipsburg,no,1MT6,1MT6
8495,1MT7,small_airport,Prill Field,47.42110062,-111.1589966,3420,,US,US-MT,Sand Coulee,no,1MT7,1MT7
8496,1MT8,heliport,St. James Heliport,46.00939941,-112.5449982,5733,,US,US-MT,Butte,no,1MT8,1MT8
8497,1MT9,small_airport,Wilcox Airport,45.78919983,-108.6839981,3390,,US,US-MT,Billings,no,1MT9,1MT9
8498,1MU0,small_airport,Medcalf Field,37.16669846,-93.56269836,1260,,US,US-MO,Republic,no,1MU0,1MU0
8499,1MU1,seaplane_base,Lake Taney Como Seaplane Base,36.66669846,-93.15429688,716,,US,US-MO,Rockaway Beach,no,1MU1,1MU1
8500,1MU2,small_airport,Smitty's Landing Airport,39.44739914,-94.66719818,800,,US,US-MO,Ridgely,no,1MU2,1MU2
8501,1MU3,heliport,Putnam County Memorial Hospital Heliport,40.48270035,-93.00589752,1060,,US,US-MO,Unionville,no,1MU3,1MU3
8502,1MU4,small_airport,Short Air Airport,38.65169907,-93.77880096,840,,US,US-MO,Warrensburg,no,1MU4,1MU4
8503,1MU5,heliport,Grace G Shepard Memorial Heliport,37.52420044,-93.14320374,1152,,US,US-MO,Buffalo,no,1MU5,1MU5
8504,1MU6,closed,Simerly Airport,40.110802,-94.968903,971,,US,US-MO,Fillmore,no,,
8505,1MU7,small_airport,Mooseberry Airport,37.46530151,-89.61199951,480,,US,US-MO,Jackson,no,1MU7,1MU7
8506,1MU8,small_airport,Church's Landing Airport,39.55419922,-94.99859619,826,,US,US-MO,Rushville,no,1MU8,1MU8
8507,1MU9,heliport,Nielsens Medical Evac Heliport,38.93529892,-90.47650147,425,,US,US-MO,Saint Charles,no,1MU9,1MU9
8508,1MY1,small_airport,Carlson Agricultural Airport,45.98529816,-96.19439697,1033,,US,US-MN,Wendell,no,1MY1,1MY1
8509,1N2,small_airport,Spadaro Airport,40.82789993,-72.748703,50,,US,US-NY,East Moriches,no,1N2,1N2
8510,1N3,small_airport,Albert Airport,40.9715004,-78.24289703,1784,,US,US-PA,Philipsburg,no,1N3,1N3
8511,1N5,small_airport,Bennett Airport,38.41270065,-75.61689758,42,,US,US-MD,Salisbury,no,1N5,1N5
8512,1NA0,small_airport,Bohn Airstrip,48.73220062,-97.88950348,1142,,US,US-ND,Mountain,no,1NA0,1NA0
8513,1NA5,small_airport,Gienger/Box Bar Ranch Airport,46625,-99.45040131,1950,,US,US-ND,Streeter,no,1NA5,1NA5
8514,1NA8,small_airport,Preszler Airstrip,46.69049835,-100.0950012,1795,,US,US-ND,Braddock,no,1NA8,1NA8
8515,1NA9,small_airport,Myran Airstrip,47.03329849,-102.4960022,2120,,US,US-ND,Taylor,no,1NA9,1NA9
8516,1NC0,small_airport,Delk's Airport,35.7220993,-79.94139862,460,,US,US-NC,Asheboro,no,1NC0,1NC0
8517,1NC1,small_airport,Ron's Ultralight Field,35.81190109,-79.23860169,525,,US,US-NC,Pittsboro,no,1NC1,1NC1
8518,1NC2,small_airport,Atwell Airport,35.65470123,-80.78939819,830,,US,US-NC,Mooresville,no,1NC2,1NC2
8519,1NC3,small_airport,Fletcher's Airport,36.1806984,-76.14910126,7,,US,US-NC,Elizabeth City,no,1NC3,1NC3
8520,1NC4,small_airport,Bell Strip,34.99539948,-77.25769806,35,,US,US-NC,Pollocksville,no,1NC4,1NC4
8521,1NC5,small_airport,Riley Field,35.93320084,-78.3486023,360,,US,US-NC,Bunn,no,1NC5,1NC5
8522,1NC6,small_airport,Arant Airport,35.05599976,-80.45010376,535,,US,US-NC,Wingate,no,1NC6,1NC6
8524,1NC8,small_airport,Lonesome Field,35.5158,-80.258102,665,,US,US-NC,Gold Hill,no,1NC8,1NC8
8525,1NC9,small_airport,Northbrook International Ultraport Ultralightport,35.4496994,-81.42639923,1030,,US,US-NC,Cherryville,no,1NC9,1NC9
8526,1ND3,small_airport,Andvik Airport,46.64770126,-97.13059998,980,,US,US-ND,Kindred,no,1ND3,1ND3
8527,1ND4,small_airport,Walkinshaw Airport,47.05830002,-97.01699829,900,,US,US-ND,Argusville,no,1ND4,1ND4
8528,1ND7,small_airport,Dittmer Airport,46.82910156,-97.26699829,943,,US,US-ND,Lynchburg,no,1ND7,1ND7
8529,1NE0,small_airport,Higgins Bros Airport,42.31669998,-100.4169998,2860,,US,US-NE,Brownlee,no,1NE0,1NE0
8530,1NE1,small_airport,Paul Ridder Ranch Airport,41.28329849,-100.0500031,2780,,US,US-NE,Callaway,no,1NE1,1NE1
8531,1NE2,small_airport,Witthuhn Airport,41.32500076,-99.917099,2700,,US,US-NE,Callaway,no,1NE2,1NE2
8532,1NE5,small_airport,Sibbernsen Airport,41.40610123,-96.28559876,1280,,US,US-NE,Washington,no,1NE5,1NE5
8533,1NE6,small_airport,Miller Airstrip,41.34080124,-102.7779999,4100,,US,US-NE,Dalton,no,1NE6,1NE6
8534,1NJ0,heliport,Jersey Turnpike Heliport,40.47679901,-74.40879822,102,,US,US-NJ,New Brunswick,no,1NJ0,1NJ0
8535,1NJ1,heliport,Rutger's Helistop Sec. A & B Heliport,40.47930145,-74.43460083,116,,US,US-NJ,New Brunswick,no,1NJ1,1NJ1
8536,1NJ2,heliport,New Brunswick Gas Distn Heliport,40.47399902,-74.48400116,114,,US,US-NJ,New Brunswick,no,1NJ2,1NJ2
8537,1NJ3,closed,Sea Air Atlantic City Seaplane Base,39.390499,-74.429001,-1,,US,US-NJ,Atlantic City,no,,
8538,1NJ4,heliport,Rutgers Helistop Nr 1 Heliport,40.51679993,-74.46630096,85,,US,US-NJ,New Brunswick,no,1NJ4,1NJ4
8539,1NJ5,heliport,Milana Heliport,40.95199966,-75.91850281,700,,US,US-NJ,Blairstown,no,1NJ5,1NJ5
8540,1NJ6,heliport,Idylease Helistop,41.0542984,-74.43019867,525,,US,US-NJ,Newfoundland,no,1NJ6,1NJ6
8541,1NJ7,heliport,Skytop Farms Heliport,40.94729996,-74.35430145,850,,US,US-NJ,Towaco,no,1NJ7,1NJ7
8542,1NJ8,heliport,Scardo's Heliport,41.03340149,-74.23290253,344,,US,US-NJ,Oakland,no,1NJ8,1NJ8
8543,1NJ9,heliport,Air Tractor Heliport,41.29119873,-74.5510025,540,,US,US-NJ,Sussex,no,1NJ9,1NJ9
8544,1NK0,small_airport,Roxbury Runway Airport,42.29729843,-74.54820252,1600,,US,US-NY,Roxbury,no,1NK0,1NK0
8545,1NK1,heliport,Stone Ridge Heliport,41.8905983,-74.15209961,285,,US,US-NY,Stone Ridge,no,1NK1,1NK1
8546,1NK2,heliport,Oneida City Hospital Heliport,43.07419968,-75.65209961,523,,US,US-NY,Oneida,no,1NK2,1NK2
8547,1NK3,heliport,Troy Armory Heliport,42.69060135,-73.70369721,188,,US,US-NY,Troy,no,1NK3,1NK3
8548,1NK4,heliport,Wagstaff Heliport,40.6867981,-73.3042984,11,,US,US-NY,West Islip,no,1NK4,1NK4
8549,1NK5,small_airport,Westtown Airport,41.36149979,-74.52429962,600,,US,US-NY,Westtown,no,1NK5,1NK5
8550,1NK6,small_airport,Catalano Airfield,44.42369843,-73.74960327,840,,US,US-NY,Wilmington,no,1NK6,1NK6
8551,1NK7,small_airport,Boonville Inc Airport,43.46670151,-75.24960327,1200,,US,US-NY,Boonville,no,1NK7,1NK7
8552,1NK8,small_airport,Chenango Bridge Airport,42.19169998,-75.84130096,940,,US,US-NY,Binghamton,no,1NK8,1NK8
8553,1NK9,heliport,Huntington Emergency Helistop,40.88399887,-73.42289734,12,,US,US-NY,Huntington,no,1NK9,1NK9
8554,1NM0,small_airport,Me-Own Airport,33.2120018,-108.026001,7554,,US,US-NM,Silver City,no,1NM0,1NM0
8555,1NV1,small_airport,Fallon Southwest Airpark,39.41529846,-118.836998,3950,,US,US-NV,Fallon,no,1NV1,1NV1
8556,1NV2,heliport,Lake Las Vegas Heliport,36.12480164,-114.9089966,1380,,US,US-NV,Henderson,no,1NV2,1NV2
42769,1NY0,heliport,Woodlawn Beach State Park Heliport,42.78811264,-78.84947968,590,,US,US-NY,Hamburg,no,1NY0,1NY0
325870,1NY1,heliport,Seatuck Cove Heliport,40.816772,-72.730781,8,,US,US-NY,Eastport,no,1NY1,1NY1
